Algorithm,Processors,Size(bytes),Avg_Latency(us)
0,176,16,18.00
0,176,32,13.68
0,176,64,49.28
0,176,128,35.91
0,176,256,42.20
0,176,512,113.00
0,176,1024,52.55
0,176,2048,59.49
0,176,4096,69.85
0,176,8192,94.95
0,176,16384,163.75
0,176,32768,324.07
0,176,65536,151.14
0,176,131072,261.52
0,176,262144,553.74
0,176,524288,1194.69
0,176,1048576,2047.40
0,224,1,1313.11
0,224,2,26.86
0,224,4,9.14
0,224,8,11.55
0,224,16,25.16
0,224,32,14.06
0,224,64,113.61
0,224,128,439.31
0,224,256,213.04
0,224,512,66.22
0,224,1024,58.68
0,224,2048,105.84
0,224,4096,82.22
0,224,8192,128.03
0,224,16384,210.77
0,224,32768,340.46
0,224,65536,151.40
0,224,131072,256.57
0,224,262144,527.94
0,224,524288,1082.43
0,224,1048576,1954.90
0,256,1,11.96
0,256,2,2.42
0,256,4,1.68
0,256,8,2.49
0,256,16,1.21
0,256,32,2.19
0,256,64,3.23
0,256,128,17.99
0,256,256,27.99
0,256,512,29.30
0,256,1024,29.23
0,256,2048,40.76
0,256,4096,61.67
0,256,8192,69.71
0,256,16384,2215.54
0,256,32768,88.70
0,256,65536,133.57
0,256,131072,222.01
0,256,262144,472.60
0,256,524288,942.15
0,256,1048576,1492.28
1,2,1,2.68
1,2,2,0.15
1,2,4,0.18
1,2,8,0.14
1,2,16,0.16
1,2,32,0.15
1,2,64,0.17
1,2,128,1.79
1,2,256,10.05
1,2,512,1.55
1,2,1024,1.29
1,2,2048,1.99
1,2,4096,4.58
1,2,8192,5.05
1,2,16384,7.77
1,2,32768,10.05
1,2,65536,10.69
1,2,131072,16.85
1,2,262144,28.47
1,2,524288,56.68
1,2,1048576,95.32
1,4,1,0.88
1,4,2,0.21
1,4,4,0.16
1,4,8,0.15
1,4,16,0.15
1,4,32,1.72
1,4,64,0.14
1,4,128,2.98
1,4,256,3.25
1,4,512,2.65
1,4,1024,2.98
1,4,2048,5.61
1,4,4096,8.24
1,4,8192,10.57
1,4,16384,9.08
1,4,32768,9.77
1,4,65536,14.96
1,4,131072,26.51
1,4,262144,81.32
1,4,524288,148.92
1,4,1048576,297.06
1,8,1,1.41
1,8,2,0.68
1,8,4,1.09
1,8,8,1.10
1,8,16,2.64
1,8,32,2.03
1,8,64,1.72
1,8,128,16.19
1,8,256,8.72
1,8,512,10.01
1,8,1024,7.21
1,8,2048,17.31
1,8,4096,21.76
1,8,8192,24.23
1,8,16384,23.90
1,8,32768,28.64
1,8,65536,36.61
1,8,131072,72.24
1,8,262144,172.32
1,8,524288,385.86
1,8,1048576,765.17
1,16,1,1.21
1,16,2,1.65
1,16,4,6.64
1,16,8,3.21
1,16,16,1.41
1,16,32,0.94
1,16,64,1.83
1,16,128,14.86
1,16,256,12.38
1,16,512,16.67
1,16,1024,13.94
1,16,2048,37.73
1,16,4096,37.11
1,16,8192,47.44
1,16,16384,17.93
1,16,32768,27.99
1,16,65536,59.90
1,16,131072,113.78
1,16,262144,211.21
1,16,524288,443.78
1,16,1048576,986.30
1,32,1,3.19
1,32,2,14.44
1,32,4,4.27
1,32,8,10.21
1,32,16,7.49
1,32,32,4.75
1,32,64,17.48
1,32,128,57.64
1,32,256,48.77
1,32,512,77.39
1,32,1024,61.82
1,32,2048,136.58
1,32,4096,135.62
1,32,8192,190.09
1,32,16384,33.52
1,32,32768,65.49
1,32,65536,113.91
1,32,131072,267.45
1,32,262144,512.43
1,32,524288,1047.88
1,32,1048576,2039.15
1,48,1,61.36
1,48,2,28.38
1,48,4,10.85
1,48,8,11.57
1,48,16,15.10
1,48,32,7.04
1,48,64,13.29
1,48,128,96.81
1,48,256,77.35
1,48,512,70.59
1,48,1024,98.30
1,48,2048,140.89
1,48,4096,156.47
1,48,8192,204.02
1,48,16384,65.01
1,48,32768,100.23
1,48,65536,189.08
1,48,131072,421.21
1,48,262144,956.03
1,48,524288,1647.37
1,48,1048576,3289.66
1,64,1,17.19
1,64,2,31.50
1,64,4,8.65
1,64,8,24.08
1,64,16,18.61
1,64,32,5.16
1,64,64,51.71
1,64,128,110.79
1,64,256,121.25
1,64,512,93.10
1,64,1024,114.37
1,64,2048,141.29
1,64,4096,206.05
1,64,8192,267.86
1,64,16384,91.41
1,64,32768,129.96
1,64,65536,294.23
1,64,131072,615.96
1,64,262144,1315.36
1,64,524288,2607.57
1,64,1048576,5240.62
1,96,1,7.59
1,96,2,191.96
1,96,4,33.70
1,96,8,34.34
1,96,16,73.54
1,96,32,9.64
1,96,64,12.57
1,96,128,112.97
1,96,256,117.53
1,96,512,110.43
1,96,1024,115.36
1,96,2048,185.24
1,96,4096,327.09
1,96,8192,308.08
1,96,16384,87.29
1,96,32768,200.10
1,96,65536,363.01
1,96,131072,827.27
1,96,262144,1822.09
1,96,524288,3580.45
1,96,1048576,7686.03
1,128,1,13.41
1,128,2,179.19
1,128,4,44.44
1,128,8,20.93
1,128,16,48.89
1,128,32,12.05
1,128,64,17.12
1,128,128,166.48
1,128,256,157.30
1,128,512,141.89
1,128,1024,167.29
1,128,2048,257.35
1,128,4096,340.74
1,128,8192,393.54
1,128,16384,107.33
1,128,32768,264.57
1,128,65536,636.64
1,128,131072,1561.05
1,128,262144,3274.41
1,128,524288,7301.63
1,128,1048576,12916.83
1,176,1,130.81
1,176,2,141.42
1,176,4,51.77
1,176,8,69.97
1,176,16,52.89
1,176,32,39.39
1,176,64,55.63
1,176,128,227.92
1,176,256,219.85
1,176,512,189.97
1,176,1024,218.32
1,176,2048,320.24
1,176,4096,454.13
1,176,8192,519.44
1,176,16384,104.02
1,176,32768,201.82
1,176,65536,502.34
1,176,131072,1309.84
1,176,262144,2430.20
1,176,524288,4813.53
1,176,1048576,9021.06
1,224,1,3.01
1,224,2,104.57
1,224,4,60.92
1,224,8,59.78
1,224,16,88.94
1,224,32,39.79
1,224,64,29.73
1,224,128,258.81
1,224,256,276.21
1,224,512,254.61
1,224,1024,236.87
1,224,2048,336.35
1,224,4096,515.79
1,224,8192,653.71
1,224,16384,152.44
1,224,32768,267.35
1,224,65536,597.48
1,224,131072,972.44
1,224,262144,2177.17
1,224,524288,4381.06
1,224,1048576,8354.32
1,256,1,28.33
1,256,2,32.56
1,256,4,37.78
1,256,8,30.33
1,256,16,38.40
1,256,32,34.85
1,256,64,38.67
1,256,128,187.16
1,256,256,319.97
1,256,512,213.22
1,256,1024,266.30
1,256,2048,285.37
1,256,4096,555.12
1,256,8192,679.25
1,256,16384,177.21
1,256,32768,258.13
1,256,65536,568.90
1,256,131072,1067.83
1,256,262144,2006.98
1,256,524288,4030.97
1,256,1048576,10299.22
2,2,1,6.39
2,2,2,0.29
2,2,4,0.18
2,2,8,0.19
2,2,16,0.19
2,2,32,0.27
2,2,64,0.20
2,2,128,1.44
2,2,256,8.76
2,2,512,1.33
2,2,1024,1.35
2,2,2048,1.75
2,2,4096,4.36
2,2,8192,5.77
2,2,16384,18.81
2,2,32768,8.76
2,2,65536,9.02
2,2,131072,15.04
2,2,262144,27.37
2,2,524288,54.91
2,2,1048576,97.34
2,4,1,0.63
2,4,2,0.22
2,4,4,0.19
2,4,8,0.17
2,4,16,0.21
2,4,32,1.07
2,4,64,0.17
2,4,128,3.12
2,4,256,5.07
2,4,512,3.18
2,4,1024,2.88
2,4,2048,8.10
2,4,4096,9.58
2,4,8192,11.82
2,4,16384,3.60
2,4,32768,15.27
2,4,65536,13.74
2,4,131072,25.54
2,4,262144,40.56
2,4,524288,88.94
2,4,1048576,172.13
2,8,1,2.61
2,8,2,0.97
2,8,4,2.97
2,8,8,0.76
2,8,16,3.06
2,8,32,2.15
2,8,64,0.75
2,8,128,18.16
2,8,256,6.81
2,8,512,10.55
2,8,1024,7.23
2,8,2048,13.53
2,8,4096,17.68
2,8,8192,20.67
2,8,16384,12.97
2,8,32768,20.29
2,8,65536,35.52
2,8,131072,62.76
2,8,262144,123.63
2,8,524288,244.37
2,8,1048576,433.68
2,16,1,1.51
2,16,2,1.19
2,16,4,4.42
2,16,8,2.88
2,16,16,0.91
2,16,32,1.25
2,16,64,1.59
2,16,128,8.85
2,16,256,6.71
2,16,512,10.02
2,16,1024,8.43
2,16,2048,17.59
2,16,4096,22.36
2,16,8192,31.66
2,16,16384,21.09
2,16,32768,24.52
2,16,65536,48.63
2,16,131072,100.21
2,16,262144,229.17
2,16,524288,479.62
2,16,1048576,976.03
2,32,1,3.90
2,32,2,12.17
2,32,4,4.88
2,32,8,6.01
2,32,16,5.45
2,32,32,5.19
2,32,64,6.55
2,32,128,16.31
2,32,256,12.86
2,32,512,26.40
2,32,1024,20.00
2,32,2048,37.26
2,32,4096,39.83
2,32,8192,50.48
2,32,16384,32.45
2,32,32768,43.45
2,32,65536,82.49
2,32,131072,155.36
2,32,262144,856.87
2,32,524288,639.09
2,32,1048576,1194.18
2,48,1,631.16
2,48,2,26.03
2,48,4,13.19
2,48,8,8.81
2,48,16,11.17
2,48,32,7.68
2,48,64,9.87
2,48,128,51.66
2,48,256,44.92
2,48,512,35.25
2,48,1024,59.58
2,48,2048,63.17
2,48,4096,88.21
2,48,8192,124.67
2,48,16384,58.05
2,48,32768,85.98
2,48,65536,137.51
2,48,131072,245.90
2,48,262144,500.57
2,48,524288,972.00
2,48,1048576,1936.87
2,64,1,15.96
2,64,2,15.03
2,64,4,22.92
2,64,8,14.77
2,64,16,14.77
2,64,32,7.13
2,64,64,19.29
2,64,128,51.39
2,64,256,39.64
2,64,512,33.72
2,64,1024,36.80
2,64,2048,43.27
2,64,4096,76.10
2,64,8192,89.36
2,64,16384,81.35
2,64,32768,76.14
2,64,65536,132.21
2,64,131072,253.55
2,64,262144,511.13
2,64,524288,1052.27
2,64,1048576,2061.05
2,96,1,11.68
2,96,2,56.64
2,96,4,37.73
2,96,8,23.19
2,96,16,24.19
2,96,32,15.18
2,96,64,55.41
2,96,128,88.84
2,96,256,80.56
2,96,512,62.61
2,96,1024,73.00
2,96,2048,91.29
2,96,4096,121.14
2,96,8192,131.22
2,96,16384,86.94
2,96,32768,113.22
2,96,65536,206.16
2,96,131072,366.60
2,96,262144,714.84
2,96,524288,1436.80
2,96,1048576,2826.63
2,128,1,13.79
2,128,2,60.78
2,128,4,27.19
2,128,8,17.35
2,128,16,29.88
2,128,32,16.20
2,128,64,114.17
2,128,128,101.78
2,128,256,89.09
2,128,512,188.05
2,128,1024,91.95
2,128,2048,110.61
2,128,4096,133.80
2,128,8192,171.90
2,128,16384,110.32
2,128,32768,147.75
2,128,65536,268.76
2,128,131072,461.96
2,128,262144,887.00
2,128,524288,1774.72
2,128,1048576,3483.32
2,176,1,3002.97
2,176,2,180.35
2,176,4,50.06
2,176,8,33.67
2,176,16,34.01
2,176,32,30.76
2,176,64,124.73
2,176,128,179.68
2,176,256,119.11
2,176,512,119.11
2,176,1024,132.27
2,176,2048,208.61
2,176,4096,228.92
2,176,8192,273.43
2,176,16384,212.30
2,176,32768,250.35
2,176,65536,408.80
2,176,131072,721.51
2,176,262144,1186.08
2,176,524288,2253.67
2,176,1048576,4406.05
2,224,1,3619.38
2,224,2,79.69
2,224,4,38.83
2,224,8,145.81
2,224,16,117.52
2,224,32,34.61
2,224,64,68.08
2,224,128,217.32
2,224,256,163.47
2,224,512,144.55
2,224,1024,159.08
2,224,2048,217.69
2,224,4096,287.38
2,224,8192,349.52
2,224,16384,400.49
2,224,32768,309.71
2,224,65536,488.50
2,224,131072,818.39
2,224,262144,1448.04
2,224,524288,2708.07
2,224,1048576,5569.36
2,256,1,33.49
2,256,2,21.74
2,256,4,11.61
2,256,8,8.80
2,256,16,12.40
2,256,32,10.98
2,256,64,11.38
2,256,128,100.89
2,256,256,231.89
2,256,512,110.36
2,256,1024,126.15
2,256,2048,140.53
2,256,4096,264.33
2,256,8192,334.55
2,256,16384,295.15
2,256,32768,291.58
2,256,65536,470.23
2,256,131072,877.70
2,256,262144,1545.68
2,256,524288,2935.35
2,256,1048576,5422.10
5,2,1,1.41
5,2,2,0.18
5,2,4,0.16
5,2,8,0.19
5,2,16,0.17
5,2,32,0.15
5,2,64,0.22
5,2,128,1.75
5,2,256,9.24
5,2,512,2.03
5,2,1024,1.89
5,2,2048,1.80
5,2,4096,4.47
5,2,8192,5.68
5,2,16384,6.37
5,2,32768,8.74
5,2,65536,9.46
5,2,131072,15.77
5,2,262144,26.08
5,2,524288,54.60
5,2,1048576,102.51
5,4,1,0.77
5,4,2,0.30
5,4,4,0.22
5,4,8,0.20
5,4,16,0.22
5,4,32,0.20
5,4,64,0.22
5,4,128,2.80
5,4,256,5.23
5,4,512,3.27
5,4,1024,3.01
5,4,2048,6.05
5,4,4096,9.41
5,4,8192,10.16
5,4,16384,7.39
5,4,32768,17.03
5,4,65536,15.86
5,4,131072,25.35
5,4,262144,46.60
5,4,524288,90.24
5,4,1048576,180.69
5,8,1,21.90
5,8,2,0.96
5,8,4,2.43
5,8,8,0.92
5,8,16,1.18
5,8,32,1.59
5,8,64,1.83
5,8,128,13.83
5,8,256,6.69
5,8,512,7.86
5,8,1024,5.73
5,8,2048,18.49
5,8,4096,15.96
5,8,8192,20.77
5,8,16384,26.06
5,8,32768,25.58
5,8,65536,47.94
5,8,131072,67.42
5,8,262144,122.43
5,8,524288,256.10
5,8,1048576,482.25
5,16,1,2.06
5,16,2,1.37
5,16,4,3.07
5,16,8,3.37
5,16,16,1.17
5,16,32,1.74
5,16,64,1.76
5,16,128,9.06
5,16,256,7.12
5,16,512,9.55
5,16,1024,9.34
5,16,2048,16.85
5,16,4096,22.22
5,16,8192,30.23
5,16,16384,22.08
5,16,32768,34.35
5,16,65536,72.42
5,16,131072,154.43
5,16,262144,282.76
5,16,524288,576.61
5,16,1048576,1073.71
5,32,1,3.67
5,32,2,8.83
5,32,4,3.00
5,32,8,4.17
5,32,16,4.06
5,32,32,3.22
5,32,64,5.88
5,32,128,15.53
5,32,256,12.94
5,32,512,24.59
5,32,1024,17.45
5,32,2048,35.09
5,32,4096,45.19
5,32,8192,67.45
5,32,16384,39.48
5,32,32768,61.29
5,32,65536,139.71
5,32,131072,270.65
5,32,262144,562.75
5,32,524288,1082.41
5,32,1048576,2003.39
5,48,1,392.49
5,48,2,33.72
5,48,4,20.39
5,48,8,12.15
5,48,16,6.68
5,48,32,8.58
5,48,64,10.34
5,48,128,45.93
5,48,256,26.47
5,48,512,21.48
5,48,1024,35.74
5,48,2048,41.04
5,48,4096,51.57
5,48,8192,70.37
5,48,16384,61.57
5,48,32768,97.66
5,48,65536,199.39
5,48,131072,392.50
5,48,262144,758.43
5,48,524288,1448.46
5,48,1048576,2825.55
5,64,1,8.35
5,64,2,18.32
5,64,4,4.30
5,64,8,6.39
5,64,16,9.49
5,64,32,6.54
5,64,64,13.61
5,64,128,24.49
5,64,256,28.76
5,64,512,25.65
5,64,1024,32.53
5,64,2048,36.75
5,64,4096,58.95
5,64,8192,76.65
5,64,16384,65.64
5,64,32768,115.81
5,64,65536,220.87
5,64,131072,450.42
5,64,262144,916.61
5,64,524288,1711.69
5,64,1048576,3276.34
5,96,1,10.85
5,96,2,30.40
5,96,4,13.13
5,96,8,6.71
5,96,16,7.13
5,96,32,7.84
5,96,64,41.35
5,96,128,25.47
5,96,256,56.09
5,96,512,30.97
5,96,1024,43.22
5,96,2048,45.86
5,96,4096,57.10
5,96,8192,81.22
5,96,16384,104.13
5,96,32768,188.76
5,96,65536,392.97
5,96,131072,775.70
5,96,262144,1475.70
5,96,524288,2635.86
5,96,1048576,5003.06
5,128,1,9.45
5,128,2,32.86
5,128,4,13.27
5,128,8,11.95
5,128,16,8.42
5,128,32,13.86
5,128,64,30.90
5,128,128,28.50
5,128,256,40.74
5,128,512,32.98
5,128,1024,50.91
5,128,2048,79.96
5,128,4096,70.61
5,128,8192,119.92
5,128,16384,158.74
5,128,32768,295.09
5,128,65536,587.34
5,128,131072,1128.93
5,128,262144,2154.49
5,128,524288,3900.15
5,128,1048576,6990.33
5,176,1,1272.33
5,176,2,30.74
5,176,4,7.72
5,176,8,12.18
5,176,16,8.18
5,176,32,14.38
5,176,64,24.00
5,176,128,36.08
5,176,256,44.78
5,176,512,73.56
5,176,1024,48.02
5,176,2048,73.34
5,176,4096,72.05
5,176,8192,90.90
5,176,16384,147.13
5,176,32768,318.48
5,176,65536,611.49
5,176,131072,1177.30
5,176,262144,2271.60
5,176,524288,3929.71
5,176,1048576,7731.93
5,224,1,2005.22
5,224,2,24.66
5,224,4,19.32
5,224,8,19.22
5,224,16,8.31
5,224,32,15.16
5,224,64,239.35
5,224,128,189.46
5,224,256,334.75
5,224,512,64.80
5,224,1024,53.13
5,224,2048,64.32
5,224,4096,79.88
5,224,8192,110.09
5,224,16384,192.58
5,224,32768,351.35
5,224,65536,687.01
5,224,131072,1215.97
5,224,262144,2194.06
5,224,524288,4493.75
5,224,1048576,9188.09
5,256,1,9.10
5,256,2,6.46
5,256,4,10.48
5,256,8,14.23
5,256,16,7.88
5,256,32,15.68
5,256,64,62.79
5,256,128,29.87
5,256,256,784.71
5,256,512,127.28
5,256,1024,48.75
5,256,2048,40.75
5,256,4096,81.35
5,256,8192,117.26
5,256,16384,208.52
5,256,32768,337.09
5,256,65536,730.23
5,256,131072,1243.32
5,256,262144,2501.85
5,256,524288,4892.53
5,256,1048576,10116.71
0,2,1,10.29
0,2,2,0.27
0,2,4,0.21
0,2,8,0.16
0,2,16,0.16
0,2,32,0.20
0,2,64,0.19
0,2,128,1.68
0,2,256,9.14
0,2,512,1.60
0,2,1024,1.79
0,2,2048,2.22
0,2,4096,4.01
0,2,8192,8.17
0,2,16384,7.46
0,2,32768,16.99
0,2,65536,8.44
0,2,131072,14.26
0,2,262144,26.07
0,2,524288,53.23
0,2,1048576,90.71
0,4,1,1.47
0,4,2,0.28
0,4,4,0.22
0,4,8,0.20
0,4,16,0.21
0,4,32,1.14
0,4,64,0.97
0,4,128,2.90
0,4,256,6.62
0,4,512,2.53
0,4,1024,2.41
0,4,2048,8.28
0,4,4096,8.86
0,4,8192,11.07
0,4,16384,9.09
0,4,32768,10.19
0,4,65536,14.73
0,4,131072,26.67
0,4,262144,81.82
0,4,524288,153.53
0,4,1048576,273.93
0,8,1,0.91
0,8,2,1.07
0,8,4,1.51
0,8,8,0.57
0,8,16,0.45
0,8,32,3.80
0,8,64,0.70
0,8,128,5.28
0,8,256,5.02
0,8,512,8.90
0,8,1024,6.18
0,8,2048,16.25
0,8,4096,16.10
0,8,8192,22.71
0,8,16384,18.06
0,8,32768,56.15
0,8,65536,36.17
0,8,131072,65.81
0,8,262144,187.16
0,8,524288,371.92
0,8,1048576,785.40
0,16,1,1.06
0,16,2,1.36
0,16,4,3.11
0,16,8,1.76
0,16,16,0.59
0,16,32,0.47
0,16,64,0.92
0,16,128,9.05
0,16,256,6.11
0,16,512,9.87
0,16,1024,8.14
0,16,2048,17.25
0,16,4096,27.83
0,16,8192,27.90
0,16,16384,20.49
0,16,32768,37.38
0,16,65536,75.61
0,16,131072,145.19
0,16,262144,294.05
0,16,524288,584.43
0,16,1048576,1601.51
0,32,1,5.06
0,32,2,9.47
0,32,4,3.69
0,32,8,4.14
0,32,16,14.41
0,32,32,3.49
0,32,64,6.89
0,32,128,17.62
0,32,256,13.46
0,32,512,21.91
0,32,1024,17.71
0,32,2048,39.45
0,32,4096,72.83
0,32,8192,80.81
0,32,16384,27.34
0,32,32768,36.31
0,32,65536,85.17
0,32,131072,153.85
0,32,262144,327.17
0,32,524288,691.09
0,32,1048576,1251.52
0,48,1,99.06
0,48,2,17.66
0,48,4,6.13
0,48,8,6.80
0,48,16,4.29
0,48,32,8.13
0,48,64,26.32
0,48,128,28.44
0,48,256,21.37
0,48,512,18.61
0,48,1024,27.83
0,48,2048,28.44
0,48,4096,38.76
0,48,8192,49.90
0,48,16384,29.62
0,48,32768,53.09
0,48,65536,86.79
0,48,131072,389.40
0,48,262144,366.83
0,48,524288,782.65
0,48,1048576,1331.50
0,64,1,2.56
0,64,2,10.85
0,64,4,6.28
0,64,8,12.12
0,64,16,5.27
0,64,32,8.28
0,64,64,30.46
0,64,128,22.62
0,64,256,23.16
0,64,512,21.93
0,64,1024,22.80
0,64,2048,29.03
0,64,4096,56.23
0,64,8192,68.69
0,64,16384,32.56
0,64,32768,67.00
0,64,65536,103.41
0,64,131072,204.02
0,64,262144,426.01
0,64,524288,886.02
0,64,1048576,1622.02
0,96,1,2.15
0,96,2,13.31
0,96,4,10.69
0,96,8,16.83
0,96,16,4.94
0,96,32,5.23
0,96,64,6.71
0,96,128,17.58
0,96,256,25.11
0,96,512,23.26
0,96,1024,33.45
0,96,2048,42.22
0,96,4096,57.98
0,96,8192,63.21
0,96,16384,30.85
0,96,32768,55.43
0,96,65536,107.82
0,96,131072,239.56
0,96,262144,471.75
0,96,524288,971.25
0,96,1048576,1763.01
0,128,1,4.68
0,128,2,25.16
0,128,4,12.10
0,128,8,10.73
0,128,16,10.79
0,128,32,8.69
0,128,64,29.73
0,128,128,24.06
0,128,256,27.17
0,128,512,28.05
0,128,1024,44.91
0,128,2048,45.59
0,128,4096,62.09
0,128,8192,91.88
0,128,16384,144.48
0,128,32768,268.28
0,128,65536,115.49
0,128,131072,260.08
0,128,262144,529.06
0,128,524288,1024.79
0,128,1048576,1723.46
0,176,1,268.84
0,176,2,20.76
0,176,4,13.27
0,176,8,14.21
0,176,16,7.86
0,176,32,8.56
0,176,64,55.39
0,176,128,32.48
0,176,256,40.89
0,176,512,63.22
0,176,1024,58.14
0,176,2048,60.74
0,176,4096,71.12
0,176,8192,94.16
0,176,16384,175.08
0,176,32768,328.26
0,176,65536,156.34
0,176,131072,284.83
0,176,262144,596.44
0,176,524288,1194.35
0,176,1048576,2003.58
0,224,1,178.72
0,224,2,288.54
0,224,4,11.73
0,224,8,10.77
0,224,16,9.37
0,224,32,23.59
0,224,64,315.51
0,224,128,46.05
0,224,256,580.29
0,224,512,47.78
0,224,1024,60.79
0,224,2048,64.26
0,224,4096,74.53
0,224,8192,117.17
0,224,16384,212.61
0,224,32768,330.51
0,224,65536,175.85
0,224,131072,276.03
0,224,262144,547.43
0,224,524288,1125.31
0,224,1048576,1862.98
0,256,1,15.62
0,256,2,2.69
0,256,4,1.94
0,256,8,2.83
0,256,16,1.27
0,256,32,2.93
0,256,64,3.96
0,256,128,30.59
0,256,256,29.12
0,256,512,33.29
0,256,1024,30.68
0,256,2048,42.44
0,256,4096,65.99
0,256,8192,73.04
0,256,16384,2866.32
0,256,32768,75.85
0,256,65536,118.85
0,256,131072,233.17
0,256,262144,472.82
0,256,524288,963.00
0,256,1048576,1701.20
1,2,1,1.15
1,2,2,0.16
1,2,4,0.14
1,2,8,0.16
1,2,16,0.14
1,2,32,0.14
1,2,64,0.18
1,2,128,1.47
1,2,256,8.03
1,2,512,1.47
1,2,1024,1.48
1,2,2048,1.56
1,2,4096,4.16
1,2,8192,4.93
1,2,16384,7.24
1,2,32768,10.07
1,2,65536,11.02
1,2,131072,17.94
1,2,262144,29.45
1,2,524288,58.04
1,2,1048576,107.37
1,4,1,0.58
1,4,2,0.34
1,4,4,0.17
1,4,8,0.15
1,4,16,0.15
1,4,32,1.38
1,4,64,0.15
1,4,128,3.20
1,4,256,3.26
1,4,512,3.39
1,4,1024,3.52
1,4,2048,8.15
1,4,4096,8.99
1,4,8192,12.76
1,4,16384,18.92
1,4,32768,10.56
1,4,65536,15.50
1,4,131072,27.03
1,4,262144,88.07
1,4,524288,176.04
1,4,1048576,329.65
1,8,1,1.20
1,8,2,1.19
1,8,4,2.53
1,8,8,0.90
1,8,16,1.46
1,8,32,4.26
1,8,64,1.89
1,8,128,16.13
1,8,256,8.34
1,8,512,11.69
1,8,1024,8.15
1,8,2048,15.60
1,8,4096,18.05
1,8,8192,27.13
1,8,16384,38.68
1,8,32768,23.72
1,8,65536,37.38
1,8,131072,73.08
1,8,262144,171.10
1,8,524288,353.90
1,8,1048576,773.41
1,16,1,4.04
1,16,2,1.55
1,16,4,6.90
1,16,8,3.23
1,16,16,1.58
1,16,32,1.28
1,16,64,1.85
1,16,128,16.84
1,16,256,12.05
1,16,512,18.10
1,16,1024,14.75
1,16,2048,26.59
1,16,4096,35.41
1,16,8192,46.69
1,16,16384,16.79
1,16,32768,26.77
1,16,65536,64.50
1,16,131072,119.81
1,16,262144,243.40
1,16,524288,515.00
1,16,1048576,869.70
1,32,1,3.04
1,32,2,17.82
1,32,4,3.43
1,32,8,9.33
1,32,16,6.93
1,32,32,4.39
1,32,64,16.58
1,32,128,55.06
1,32,256,47.18
1,32,512,85.55
1,32,1024,66.88
1,32,2048,141.82
1,32,4096,125.16
1,32,8192,178.75
1,32,16384,37.26
1,32,32768,62.61
1,32,65536,122.86
1,32,131072,256.76
1,32,262144,532.36
1,32,524288,1131.48
1,32,1048576,1818.99
1,48,1,115.97
1,48,2,50.86
1,48,4,13.55
1,48,8,15.80
1,48,16,22.69
1,48,32,10.62
1,48,64,18.95
1,48,128,135.19
1,48,256,125.50
1,48,512,92.70
1,48,1024,125.02
1,48,2048,265.12
1,48,4096,207.87
1,48,8192,279.69
1,48,16384,71.17
1,48,32768,131.16
1,48,65536,216.46
1,48,131072,469.88
1,48,262144,945.83
1,48,524288,1976.14
1,48,1048576,3639.01
1,64,1,5.95
1,64,2,25.95
1,64,4,10.42
1,64,8,27.13
1,64,16,42.32
1,64,32,5.31
1,64,64,58.66
1,64,128,153.11
1,64,256,145.97
1,64,512,113.28
1,64,1024,125.74
1,64,2048,160.80
1,64,4096,319.22
1,64,8192,314.96
1,64,16384,70.28
1,64,32768,136.62
1,64,65536,244.73
1,64,131072,531.73
1,64,262144,1169.82
1,64,524288,2480.78
1,64,1048576,4758.65
1,96,1,9.98
1,96,2,113.71
1,96,4,18.17
1,96,8,19.04
1,96,16,52.55
1,96,32,17.22
1,96,64,12.33
1,96,128,118.54
1,96,256,111.62
1,96,512,100.79
1,96,1024,119.35
1,96,2048,174.12
1,96,4096,313.10
1,96,8192,281.41
1,96,16384,99.72
1,96,32768,177.71
1,96,65536,390.93
1,96,131072,870.44
1,96,262144,1806.27
1,96,524288,3460.83
1,96,1048576,7507.44
1,128,1,16.83
1,128,2,135.79
1,128,4,26.03
1,128,8,23.99
1,128,16,48.20
1,128,32,14.40
1,128,64,17.53
1,128,128,157.81
1,128,256,180.29
1,128,512,126.02
1,128,1024,156.00
1,128,2048,246.49
1,128,4096,316.09
1,128,8192,405.20
1,128,16384,115.78
1,128,32768,253.83
1,128,65536,678.81
1,128,131072,1465.18
1,128,262144,3211.09
1,128,524288,6956.51
1,128,1048576,12354.97
1,176,1,424.10
1,176,2,201.38
1,176,4,43.27
1,176,8,48.48
1,176,16,52.66
1,176,32,26.63
1,176,64,46.58
1,176,128,295.88
1,176,256,197.58
1,176,512,182.89
1,176,1024,219.70
1,176,2048,345.14
1,176,4096,428.30
1,176,8192,543.48
1,176,16384,107.17
1,176,32768,213.65
1,176,65536,458.37
1,176,131072,1421.92
1,176,262144,2430.14
1,176,524288,4850.84
1,176,1048576,9387.75
1,224,1,2.64
1,224,2,151.18
1,224,4,77.64
1,224,8,113.21
1,224,16,70.28
1,224,32,48.05
1,224,64,94.85
1,224,128,308.21
1,224,256,389.47
1,224,512,339.78
1,224,1024,360.86
1,224,2048,485.78
1,224,4096,733.93
1,224,8192,897.97
1,224,16384,136.73
1,224,32768,270.76
1,224,65536,609.07
1,224,131072,1119.99
1,224,262144,2290.13
1,224,524288,4816.06
1,224,1048576,8545.38
1,256,1,35.48
1,256,2,33.90
1,256,4,37.10
1,256,8,30.38
1,256,16,36.72
1,256,32,41.24
1,256,64,34.42
1,256,128,186.64
1,256,256,355.87
1,256,512,218.25
1,256,1024,262.94
1,256,2048,272.57
1,256,4096,545.71
